id,data,cliente,produto,categoria,regiao,quantidade,preco,receita_total,mes,trimestre,ano,faixa_receita_item
1247,2024-05-14,Cliente_003,Smartphone,Celulares,Centro-Oeste,4.0,2200.0,8800.0,5,Q2,2024,Alto Valor
1248,2024-11-09,Cliente_026,Teclado,Periféricos,Nordeste,5.0,250.0,1250.0,11,Q4,2024,Médio Valor
1250,2024-02-05,Cliente_006,Smartphone,Celulares,Sudeste,5.0,2200.0,11000.0,2,Q1,2024,Alto Valor
1251,2024-11-22,Cliente_015,Notebook,Computadores,Norte,8.0,3500.0,28000.0,11,Q4,2024,Alto Valor
1252,2024-12-24,Cliente_020,Tablet,Celulares,Centro-Oeste,4.0,1800.0,7200.0,12,Q4,2024,Alto Valor
1253,2024-01-10,Cliente_005,Tablet,Celulares,Sul,9.0,1800.0,16200.0,1,Q1,2024,Alto Valor
1254,2024-04-05,Cliente_004,Notebook,Computadores,Nordeste,5.0,3500.0,17500.0,4,Q2,2024,Alto Valor
1255,2024-08-12,Cliente_024,Smartphone,Celulares,Sul,4.0,2200.0,8800.0,8,Q3,2024,Alto Valor
1256,2024-03-18,Cliente_001,Notebook,Computadores,Centro-Oeste,4.0,3500.0,14000.0,3,Q1,2024,Alto Valor
1257,2024-08-03,Cliente_010,Tablet,Celulares,Centro-Oeste,6.0,1800.0,10800.0,8,Q3,2024,Alto Valor
1258,2024-12-22,Cliente_026,Monitor,Computadores,Sul,6.0,1200.0,7200.0,12,Q4,2024,Alto Valor
1259,2024-03-15,Cliente_002,Notebook,Computadores,Nordeste,7.0,3500.0,24500.0,3,Q1,2024,Alto Valor
1260,2024-10-05,Cliente_016,Notebook,Computadores,Sudeste,4.0,3500.0,14000.0,10,Q4,2024,Alto Valor
1261,2024-07-14,Cliente_027,Tablet,Celulares,Sul,2.0,1800.0,3600.0,7,Q3,2024,Médio Valor
1262,2024-05-07,Cliente_013,Mouse,Periféricos,Centro-Oeste,4.0,120.0,480.0,5,Q2,2024,Baixo Valor
1263,2024-01-18,Cliente_007,Mouse,Periféricos,Centro-Oeste,2.0,120.0,240.0,1,Q1,2024,Baixo Valor
1264,2024-12-06,Cliente_007,Teclado,Periféricos,Centro-Oeste,7.0,250.0,1750.0,12,Q4,2024,Médio Valor
1265,2024-06-08,Cliente_030,Mouse,Periféricos,Nordeste,3.0,120.0,360.0,6,Q2,2024,Baixo Valor
1266,2024-01-22,Cliente_024,Mouse,Periféricos,Norte,9.0,120.0,1080.0,1,Q1,2024,Médio Valor
1267,2024-05-09,Cliente_016,Notebook,Computadores,Nordeste,4.0,3500.0,14000.0,5,Q2,2024,Alto Valor
1268,2024-01-27,Cliente_028,Tablet,Celulares,Sudeste,2.0,1800.0,3600.0,1,Q1,2024,Médio Valor
1269,2024-11-20,Cliente_014,Smartphone,Celulares,Nordeste,1.0,2200.0,2200.0,11,Q4,2024,Médio Valor
1270,2024-05-21,Cliente_019,Smartphone,Celulares,Sul,7.0,2200.0,15400.0,5,Q2,2024,Alto Valor
1271,2024-01-05,Cliente_002,Smartphone,Celulares,Norte,8.0,2200.0,17600.0,1,Q1,2024,Alto Valor
1272,2024-11-01,Cliente_005,Mouse,Periféricos,Nordeste,2.0,120.0,240.0,11,Q4,2024,Baixo Valor
1273,2024-03-21,Cliente_016,Smartphone,Celulares,Sul,10.0,2200.0,22000.0,3,Q1,2024,Alto Valor
1274,2024-11-16,Cliente_002,Tablet,Celulares,Sul,6.0,1800.0,10800.0,11,Q4,2024,Alto Valor
1275,2024-03-19,Cliente_023,Mouse,Periféricos,Norte,2.0,120.0,240.0,3,Q1,2024,Baixo Valor
1276,2024-09-06,Cliente_008,Smartphone,Celulares,Nordeste,9.0,2200.0,19800.0,9,Q3,2024,Alto Valor
1277,2024-06-26,Cliente_026,Mouse,Periféricos,Centro-Oeste,4.0,120.0,480.0,6,Q2,2024,Baixo Valor
1278,2024-12-18,Cliente_013,Notebook,Computadores,Nordeste,3.0,3500.0,10500.0,12,Q4,2024,Alto Valor
1279,2024-01-21,Cliente_016,Tablet,Celulares,Centro-Oeste,9.0,1800.0,16200.0,1,Q1,2024,Alto Valor
1280,2024-10-04,Cliente_023,Tablet,Celulares,Centro-Oeste,4.0,1800.0,7200.0,10,Q4,2024,Alto Valor
1281,2024-04-05,Cliente_018,Teclado,Periféricos,Nordeste,6.0,250.0,1500.0,4,Q2,2024,Médio Valor
1282,2024-08-27,Cliente_009,Mouse,Periféricos,Norte,9.0,120.0,1080.0,8,Q3,2024,Médio Valor
1284,2024-05-14,Cliente_018,Tablet,Celulares,Nordeste,8.0,1800.0,14400.0,5,Q2,2024,Alto Valor
1285,2024-11-22,Cliente_017,Notebook,Computadores,Centro-Oeste,3.0,3500.0,10500.0,11,Q4,2024,Alto Valor
1287,2024-06-13,Cliente_024,Smartphone,Celulares,Sul,9.0,2200.0,19800.0,6,Q2,2024,Alto Valor
1288,2024-04-07,Cliente_017,Monitor,Computadores,Centro-Oeste,9.0,1200.0,10800.0,4,Q2,2024,Alto Valor
1289,2024-11-09,Cliente_010,Smartphone,Celulares,Nordeste,7.0,2200.0,15400.0,11,Q4,2024,Alto Valor
1290,2024-06-13,Cliente_004,Mouse,Periféricos,Sul,9.0,120.0,1080.0,6,Q2,2024,Médio Valor
1291,2024-02-04,Cliente_002,Mouse,Periféricos,Sudeste,3.0,120.0,360.0,2,Q1,2024,Baixo Valor
1292,2024-04-13,Cliente_004,Notebook,Computadores,Centro-Oeste,4.0,3500.0,14000.0,4,Q2,2024,Alto Valor
1293,2024-01-17,Cliente_019,Notebook,Computadores,Centro-Oeste,8.0,3500.0,28000.0,1,Q1,2024,Alto Valor
1294,2024-11-15,Cliente_023,Teclado,Periféricos,Norte,5.0,250.0,1250.0,11,Q4,2024,Médio Valor
1295,2024-07-06,Cliente_008,Notebook,Computadores,Norte,2.0,3500.0,7000.0,7,Q3,2024,Alto Valor
1296,2024-04-16,Cliente_021,Notebook,Computadores,Centro-Oeste,2.0,3500.0,7000.0,4,Q2,2024,Alto Valor
1297,2024-11-23,Cliente_002,Monitor,Computadores,Nordeste,9.0,1200.0,10800.0,11,Q4,2024,Alto Valor
1298,2024-07-31,Cliente_027,Mouse,Periféricos,Nordeste,1.0,120.0,120.0,7,Q3,2024,Baixo Valor
1299,2024-05-16,Cliente_017,Teclado,Periféricos,Sul,2.0,250.0,500.0,5,Q2,2024,Médio Valor
1300,2024-02-09,Cliente_007,Tablet,Celulares,Norte,2.0,1800.0,3600.0,2,Q1,2024,Médio Valor
1301,2024-04-28,Cliente_018,Notebook,Computadores,Centro-Oeste,4.0,3500.0,14000.0,4,Q2,2024,Alto Valor
1302,2024-09-26,Cliente_022,Smartphone,Celulares,Sudeste,10.0,2200.0,22000.0,9,Q3,2024,Alto Valor
1303,2024-04-01,Cliente_018,Mouse,Periféricos,Norte,7.0,120.0,840.0,4,Q2,2024,Médio Valor
1304,2024-02-24,Cliente_025,Mouse,Periféricos,Norte,6.0,120.0,720.0,2,Q1,2024,Médio Valor
1305,2024-08-22,Cliente_023,Mouse,Periféricos,Centro-Oeste,2.0,120.0,240.0,8,Q3,2024,Baixo Valor
1306,2024-04-02,Cliente_018,Smartphone,Celulares,Centro-Oeste,9.0,2200.0,19800.0,4,Q2,2024,Alto Valor
1307,2024-12-02,Cliente_006,Tablet,Celulares,Norte,10.0,1800.0,18000.0,12,Q4,2024,Alto Valor
1309,2024-07-09,Cliente_014,Tablet,Celulares,Centro-Oeste,6.0,1800.0,10800.0,7,Q3,2024,Alto Valor
1310,2024-05-03,Cliente_019,Teclado,Periféricos,Norte,4.0,250.0,1000.0,5,Q2,2024,Médio Valor
1311,2024-10-08,Cliente_030,Monitor,Computadores,Nordeste,6.0,1200.0,7200.0,10,Q4,2024,Alto Valor
1312,2024-08-17,Cliente_013,Monitor,Computadores,Sul,1.0,1200.0,1200.0,8,Q3,2024,Médio Valor
1313,2024-11-01,Cliente_001,Tablet,Celulares,Norte,3.0,1800.0,5400.0,11,Q4,2024,Alto Valor
1314,2024-01-04,Cliente_010,Tablet,Celulares,Sudeste,4.0,1800.0,7200.0,1,Q1,2024,Alto Valor
1315,2024-01-12,Cliente_025,Tablet,Celulares,Nordeste,9.0,1800.0,16200.0,1,Q1,2024,Alto Valor
1316,2024-10-11,Cliente_019,Teclado,Periféricos,Norte,3.0,250.0,750.0,10,Q4,2024,Médio Valor
1317,2024-01-20,Cliente_015,Notebook,Computadores,Nordeste,3.0,3500.0,10500.0,1,Q1,2024,Alto Valor
1319,2024-05-11,Cliente_026,Smartphone,Celulares,Nordeste,2.0,2200.0,4400.0,5,Q2,2024,Médio Valor
1320,2024-07-23,Cliente_019,Teclado,Periféricos,Sudeste,2.0,250.0,500.0,7,Q3,2024,Médio Valor
1321,2024-06-15,Cliente_026,Mouse,Periféricos,Centro-Oeste,3.0,120.0,360.0,6,Q2,2024,Baixo Valor
1323,2024-11-24,Cliente_010,Teclado,Periféricos,Sul,10.0,250.0,2500.0,11,Q4,2024,Médio Valor
1324,2024-02-10,Cliente_025,Monitor,Computadores,Sul,6.0,1200.0,7200.0,2,Q1,2024,Alto Valor
1325,2024-08-10,Cliente_014,Tablet,Celulares,Sul,4.0,1800.0,7200.0,8,Q3,2024,Alto Valor
1326,2024-11-30,Cliente_028,Mouse,Periféricos,Norte,1.0,120.0,120.0,11,Q4,2024,Baixo Valor
1327,2024-11-19,Cliente_013,Mouse,Periféricos,Sul,5.0,120.0,600.0,11,Q4,2024,Médio Valor
1328,2024-01-22,Cliente_011,Teclado,Periféricos,Norte,10.0,250.0,2500.0,1,Q1,2024,Médio Valor
1329,2024-06-16,Cliente_017,Smartphone,Celulares,Sudeste,3.0,2200.0,6600.0,6,Q2,2024,Alto Valor
1330,2024-12-10,Cliente_024,Notebook,Computadores,Centro-Oeste,8.0,3500.0,28000.0,12,Q4,2024,Alto Valor
1331,2024-10-21,Cliente_017,Teclado,Periféricos,Sul,4.0,250.0,1000.0,10,Q4,2024,Médio Valor
1332,2024-05-28,Cliente_026,Monitor,Computadores,Centro-Oeste,3.0,1200.0,3600.0,5,Q2,2024,Médio Valor
1335,2024-07-23,Cliente_017,Notebook,Computadores,Centro-Oeste,3.0,3500.0,10500.0,7,Q3,2024,Alto Valor
1336,2024-09-03,Cliente_018,Smartphone,Celulares,Sudeste,8.0,2200.0,17600.0,9,Q3,2024,Alto Valor
1338,2024-09-25,Cliente_008,Teclado,Periféricos,Sudeste,2.0,250.0,500.0,9,Q3,2024,Médio Valor
1339,2024-08-08,Cliente_011,Tablet,Celulares,Norte,2.0,1800.0,3600.0,8,Q3,2024,Médio Valor
1340,2024-12-09,Cliente_014,Notebook,Computadores,Centro-Oeste,6.0,3500.0,21000.0,12,Q4,2024,Alto Valor
1341,2024-04-07,Cliente_011,Tablet,Celulares,Nordeste,10.0,1800.0,18000.0,4,Q2,2024,Alto Valor
1342,2024-01-13,Cliente_025,Mouse,Periféricos,Nordeste,3.0,120.0,360.0,1,Q1,2024,Baixo Valor
1343,2024-11-11,Cliente_027,Tablet,Celulares,Centro-Oeste,10.0,1800.0,18000.0,11,Q4,2024,Alto Valor
1344,2024-08-13,Cliente_002,Smartphone,Celulares,Sudeste,4.0,2200.0,8800.0,8,Q3,2024,Alto Valor
1345,2024-07-10,Cliente_005,Mouse,Periféricos,Sul,2.0,120.0,240.0,7,Q3,2024,Baixo Valor
1346,2024-01-28,Cliente_008,Mouse,Periféricos,Norte,3.0,120.0,360.0,1,Q1,2024,Baixo Valor
1347,2024-01-08,Cliente_011,Tablet,Celulares,Sul,5.0,1800.0,9000.0,1,Q1,2024,Alto Valor
1349,2024-10-02,Cliente_007,Mouse,Periféricos,Sudeste,9.0,120.0,1080.0,10,Q4,2024,Médio Valor
1350,2024-05-12,Cliente_018,Teclado,Periféricos,Centro-Oeste,10.0,250.0,2500.0,5,Q2,2024,Médio Valor
1351,2024-03-13,Cliente_023,Mouse,Periféricos,Sul,7.0,120.0,840.0,3,Q1,2024,Médio Valor
1352,2024-12-05,Cliente_017,Teclado,Periféricos,Sul,5.0,250.0,1250.0,12,Q4,2024,Médio Valor
1353,2024-01-31,Cliente_010,Smartphone,Celulares,Sudeste,10.0,2200.0,22000.0,1,Q1,2024,Alto Valor
1354,2024-01-28,Cliente_015,Tablet,Celulares,Sul,2.0,1800.0,3600.0,1,Q1,2024,Médio Valor
1355,2024-12-04,Cliente_009,Monitor,Computadores,Nordeste,2.0,1200.0,2400.0,12,Q4,2024,Médio Valor
1356,2024-05-29,Cliente_028,Notebook,Computadores,Centro-Oeste,4.0,3500.0,14000.0,5,Q2,2024,Alto Valor
1357,2024-09-17,Cliente_023,Monitor,Computadores,Sul,6.0,1200.0,7200.0,9,Q3,2024,Alto Valor
1358,2024-11-01,Cliente_018,Monitor,Computadores,Sul,3.0,1200.0,3600.0,11,Q4,2024,Médio Valor
1359,2024-09-13,Cliente_015,Smartphone,Celulares,Norte,1.0,2200.0,2200.0,9,Q3,2024,Médio Valor
1360,2024-05-06,Cliente_030,Notebook,Computadores,Norte,5.0,3500.0,17500.0,5,Q2,2024,Alto Valor
1361,2024-09-07,Cliente_013,Tablet,Celulares,Sudeste,1.0,1800.0,1800.0,9,Q3,2024,Médio Valor
1362,2024-12-16,Cliente_012,Tablet,Celulares,Nordeste,5.0,1800.0,9000.0,12,Q4,2024,Alto Valor
1363,2024-09-13,Cliente_009,Smartphone,Celulares,Sul,5.0,2200.0,11000.0,9,Q3,2024,Alto Valor
1364,2024-01-16,Cliente_018,Monitor,Computadores,Nordeste,4.0,1200.0,4800.0,1,Q1,2024,Médio Valor
1365,2024-06-23,Cliente_029,Smartphone,Celulares,Centro-Oeste,3.0,2200.0,6600.0,6,Q2,2024,Alto Valor
1366,2024-07-14,Cliente_017,Notebook,Computadores,Norte,4.0,3500.0,14000.0,7,Q3,2024,Alto Valor
1367,2024-05-03,Cliente_019,Monitor,Computadores,Sudeste,7.0,1200.0,8400.0,5,Q2,2024,Alto Valor
1368,2024-11-05,Cliente_011,Tablet,Celulares,Centro-Oeste,9.0,1800.0,16200.0,11,Q4,2024,Alto Valor
1369,2024-04-15,Cliente_021,Smartphone,Celulares,Sudeste,10.0,2200.0,22000.0,4,Q2,2024,Alto Valor
1370,2024-12-16,Cliente_026,Teclado,Periféricos,Sudeste,3.0,250.0,750.0,12,Q4,2024,Médio Valor
1371,2024-12-18,Cliente_023,Tablet,Celulares,Norte,3.0,1800.0,5400.0,12,Q4,2024,Alto Valor
1372,2024-03-15,Cliente_021,Monitor,Computadores,Norte,3.0,1200.0,3600.0,3,Q1,2024,Médio Valor
1373,2024-02-04,Cliente_018,Tablet,Celulares,Norte,2.0,1800.0,3600.0,2,Q1,2024,Médio Valor
1374,2024-06-11,Cliente_027,Smartphone,Celulares,Sudeste,1.0,2200.0,2200.0,6,Q2,2024,Médio Valor
1375,2024-07-30,Cliente_014,Tablet,Celulares,Nordeste,8.0,1800.0,14400.0,7,Q3,2024,Alto Valor
1376,2024-11-22,Cliente_030,Mouse,Periféricos,Nordeste,3.0,120.0,360.0,11,Q4,2024,Baixo Valor
1377,2024-02-24,Cliente_005,Smartphone,Celulares,Sudeste,1.0,2200.0,2200.0,2,Q1,2024,Médio Valor
1378,2024-11-11,Cliente_009,Teclado,Periféricos,Norte,10.0,250.0,2500.0,11,Q4,2024,Médio Valor
1380,2024-01-14,Cliente_012,Mouse,Periféricos,Sul,8.0,120.0,960.0,1,Q1,2024,Médio Valor
1381,2024-09-14,Cliente_028,Smartphone,Celulares,Norte,8.0,2200.0,17600.0,9,Q3,2024,Alto Valor
1382,2024-11-28,Cliente_012,Mouse,Periféricos,Sudeste,7.0,120.0,840.0,11,Q4,2024,Médio Valor
1383,2024-08-30,Cliente_005,Monitor,Computadores,Sudeste,4.0,1200.0,4800.0,8,Q3,2024,Médio Valor
1384,2024-01-17,Cliente_014,Smartphone,Celulares,Sul,5.0,2200.0,11000.0,1,Q1,2024,Alto Valor
1385,2024-04-23,Cliente_024,Monitor,Computadores,Sudeste,4.0,1200.0,4800.0,4,Q2,2024,Médio Valor
1387,2024-12-18,Cliente_011,Monitor,Computadores,Centro-Oeste,4.0,1200.0,4800.0,12,Q4,2024,Médio Valor
1388,2024-07-26,Cliente_025,Monitor,Computadores,Sul,10.0,1200.0,12000.0,7,Q3,2024,Alto Valor
1389,2024-07-13,Cliente_024,Mouse,Periféricos,Nordeste,7.0,120.0,840.0,7,Q3,2024,Médio Valor
1390,2024-10-19,Cliente_020,Teclado,Periféricos,Norte,9.0,250.0,2250.0,10,Q4,2024,Médio Valor
1391,2024-12-26,Cliente_026,Mouse,Periféricos,Sul,9.0,120.0,1080.0,12,Q4,2024,Médio Valor
1392,2024-08-19,Cliente_015,Notebook,Computadores,Sul,4.0,3500.0,14000.0,8,Q3,2024,Alto Valor
1393,2024-10-02,Cliente_013,Teclado,Periféricos,Sul,9.0,250.0,2250.0,10,Q4,2024,Médio Valor
1394,2024-09-21,Cliente_025,Monitor,Computadores,Sul,4.0,1200.0,4800.0,9,Q3,2024,Médio Valor
1395,2024-08-13,Cliente_013,Tablet,Celulares,Nordeste,5.0,1800.0,9000.0,8,Q3,2024,Alto Valor
1396,2024-03-26,Cliente_014,Monitor,Computadores,Nordeste,10.0,1200.0,12000.0,3,Q1,2024,Alto Valor
1397,2024-12-19,Cliente_017,Notebook,Computadores,Sudeste,8.0,3500.0,28000.0,12,Q4,2024,Alto Valor
1398,2024-08-19,Cliente_003,Mouse,Periféricos,Norte,2.0,120.0,240.0,8,Q3,2024,Baixo Valor
1399,2024-10-26,Cliente_029,Smartphone,Celulares,Norte,3.0,2200.0,6600.0,10,Q4,2024,Alto Valor
1400,2024-07-30,Cliente_011,Monitor,Computadores,Centro-Oeste,1.0,1200.0,1200.0,7,Q3,2024,Médio Valor
1402,2024-05-08,Cliente_011,Notebook,Computadores,Sudeste,2.0,3500.0,7000.0,5,Q2,2024,Alto Valor
1403,2024-02-28,Cliente_023,Notebook,Computadores,Centro-Oeste,6.0,3500.0,21000.0,2,Q1,2024,Alto Valor
1405,2024-03-22,Cliente_013,Teclado,Periféricos,Norte,7.0,250.0,1750.0,3,Q1,2024,Médio Valor
1407,2024-03-17,Cliente_006,Mouse,Periféricos,Sudeste,3.0,120.0,360.0,3,Q1,2024,Baixo Valor
1408,2024-01-27,Cliente_014,Mouse,Periféricos,Nordeste,5.0,120.0,600.0,1,Q1,2024,Médio Valor
1409,2024-08-16,Cliente_010,Mouse,Periféricos,Sudeste,2.0,120.0,240.0,8,Q3,2024,Baixo Valor
1410,2024-04-13,Cliente_001,Smartphone,Celulares,Norte,5.0,2200.0,11000.0,4,Q2,2024,Alto Valor
1412,2024-11-07,Cliente_029,Notebook,Computadores,Centro-Oeste,4.0,3500.0,14000.0,11,Q4,2024,Alto Valor
1413,2024-10-28,Cliente_022,Smartphone,Celulares,Centro-Oeste,8.0,2200.0,17600.0,10,Q4,2024,Alto Valor
1414,2024-08-14,Cliente_003,Monitor,Computadores,Norte,10.0,1200.0,12000.0,8,Q3,2024,Alto Valor
1415,2024-05-05,Cliente_029,Notebook,Computadores,Norte,5.0,3500.0,17500.0,5,Q2,2024,Alto Valor
1416,2024-11-17,Cliente_018,Teclado,Periféricos,Sudeste,1.0,250.0,250.0,11,Q4,2024,Baixo Valor
1417,2024-03-16,Cliente_002,Smartphone,Celulares,Nordeste,1.0,2200.0,2200.0,3,Q1,2024,Médio Valor
1418,2024-01-17,Cliente_022,Smartphone,Celulares,Norte,10.0,2200.0,22000.0,1,Q1,2024,Alto Valor
1419,2024-06-18,Cliente_030,Tablet,Celulares,Sul,1.0,1800.0,1800.0,6,Q2,2024,Médio Valor
1420,2024-08-01,Cliente_006,Notebook,Computadores,Sudeste,5.0,3500.0,17500.0,8,Q3,2024,Alto Valor
1421,2024-12-04,Cliente_023,Teclado,Periféricos,Norte,10.0,250.0,2500.0,12,Q4,2024,Médio Valor
1422,2024-03-31,Cliente_015,Teclado,Periféricos,Norte,6.0,250.0,1500.0,3,Q1,2024,Médio Valor
1423,2024-02-17,Cliente_025,Notebook,Computadores,Nordeste,6.0,3500.0,21000.0,2,Q1,2024,Alto Valor
1424,2024-07-13,Cliente_027,Tablet,Celulares,Sul,7.0,1800.0,12600.0,7,Q3,2024,Alto Valor
1425,2024-02-03,Cliente_010,Teclado,Periféricos,Centro-Oeste,3.0,250.0,750.0,2,Q1,2024,Médio Valor
1426,2024-12-21,Cliente_028,Notebook,Computadores,Nordeste,6.0,3500.0,21000.0,12,Q4,2024,Alto Valor
1427,2024-07-30,Cliente_017,Teclado,Periféricos,Sudeste,4.0,250.0,1000.0,7,Q3,2024,Médio Valor
1428,2024-01-30,Cliente_004,Teclado,Periféricos,Norte,9.0,250.0,2250.0,1,Q1,2024,Médio Valor
1430,2024-11-07,Cliente_028,Monitor,Computadores,Nordeste,5.0,1200.0,6000.0,11,Q4,2024,Alto Valor
1431,2024-10-21,Cliente_020,Teclado,Periféricos,Nordeste,3.0,250.0,750.0,10,Q4,2024,Médio Valor
1432,2024-10-15,Cliente_016,Teclado,Periféricos,Norte,8.0,250.0,2000.0,10,Q4,2024,Médio Valor
1433,2024-04-02,Cliente_029,Monitor,Computadores,Norte,4.0,1200.0,4800.0,4,Q2,2024,Médio Valor
1434,2024-05-28,Cliente_007,Mouse,Periféricos,Sul,2.0,120.0,240.0,5,Q2,2024,Baixo Valor
1435,2024-08-26,Cliente_021,Notebook,Computadores,Sul,4.0,3500.0,14000.0,8,Q3,2024,Alto Valor
1436,2024-07-31,Cliente_014,Teclado,Periféricos,Sul,6.0,250.0,1500.0,7,Q3,2024,Médio Valor
1437,2024-10-13,Cliente_026,Tablet,Celulares,Sudeste,1.0,1800.0,1800.0,10,Q4,2024,Médio Valor
1438,2024-04-13,Cliente_023,Mouse,Periféricos,Nordeste,5.0,120.0,600.0,4,Q2,2024,Médio Valor
1440,2024-01-04,Cliente_004,Tablet,Celulares,Nordeste,6.0,1800.0,10800.0,1,Q1,2024,Alto Valor
1442,2024-06-18,Cliente_027,Smartphone,Celulares,Nordeste,8.0,2200.0,17600.0,6,Q2,2024,Alto Valor
1443,2024-01-19,Cliente_021,Monitor,Computadores,Sudeste,8.0,1200.0,9600.0,1,Q1,2024,Alto Valor
1444,2024-11-17,Cliente_015,Smartphone,Celulares,Norte,6.0,2200.0,13200.0,11,Q4,2024,Alto Valor
1445,2024-07-30,Cliente_030,Monitor,Computadores,Sul,9.0,1200.0,10800.0,7,Q3,2024,Alto Valor
1447,2024-01-10,Cliente_007,Teclado,Periféricos,Norte,6.0,250.0,1500.0,1,Q1,2024,Médio Valor
1448,2024-02-03,Cliente_005,Tablet,Celulares,Nordeste,1.0,1800.0,1800.0,2,Q1,2024,Médio Valor
1449,2024-07-11,Cliente_021,Tablet,Celulares,Norte,3.0,1800.0,5400.0,7,Q3,2024,Alto Valor
1450,2024-11-06,Cliente_013,Teclado,Periféricos,Sudeste,10.0,250.0,2500.0,11,Q4,2024,Médio Valor
1451,2024-06-06,Cliente_023,Notebook,Computadores,Nordeste,1.0,3500.0,3500.0,6,Q2,2024,Médio Valor
1452,2024-07-30,Cliente_003,Tablet,Celulares,Centro-Oeste,4.0,1800.0,7200.0,7,Q3,2024,Alto Valor
1453,2024-08-19,Cliente_027,Tablet,Celulares,Nordeste,4.0,1800.0,7200.0,8,Q3,2024,Alto Valor
1454,2024-06-03,Cliente_006,Teclado,Periféricos,Sul,6.0,250.0,1500.0,6,Q2,2024,Médio Valor
1455,2024-04-13,Cliente_030,Notebook,Computadores,Sul,8.0,3500.0,28000.0,4,Q2,2024,Alto Valor
1456,2024-01-13,Cliente_026,Teclado,Periféricos,Centro-Oeste,9.0,250.0,2250.0,1,Q1,2024,Médio Valor
1457,2024-04-07,Cliente_011,Smartphone,Celulares,Centro-Oeste,9.0,2200.0,19800.0,4,Q2,2024,Alto Valor
1458,2024-06-16,Cliente_005,Tablet,Celulares,Sul,9.0,1800.0,16200.0,6,Q2,2024,Alto Valor
1459,2024-03-08,Cliente_007,Mouse,Periféricos,Sul,8.0,120.0,960.0,3,Q1,2024,Médio Valor
1460,2024-09-24,Cliente_004,Monitor,Computadores,Sul,5.0,1200.0,6000.0,9,Q3,2024,Alto Valor
1461,2024-12-17,Cliente_028,Notebook,Computadores,Norte,2.0,3500.0,7000.0,12,Q4,2024,Alto Valor
1462,2024-08-27,Cliente_029,Tablet,Celulares,Sul,2.0,1800.0,3600.0,8,Q3,2024,Médio Valor
1464,2024-06-08,Cliente_021,Teclado,Periféricos,Sudeste,6.0,250.0,1500.0,6,Q2,2024,Médio Valor
1465,2024-04-08,Cliente_010,Smartphone,Celulares,Nordeste,9.0,2200.0,19800.0,4,Q2,2024,Alto Valor
1466,2024-08-13,Cliente_022,Tablet,Celulares,Sul,5.0,1800.0,9000.0,8,Q3,2024,Alto Valor
1467,2024-03-21,Cliente_009,Smartphone,Celulares,Sul,1.0,2200.0,2200.0,3,Q1,2024,Médio Valor
1468,2024-10-13,Cliente_017,Teclado,Periféricos,Sul,4.0,250.0,1000.0,10,Q4,2024,Médio Valor
1469,2024-06-28,Cliente_018,Teclado,Periféricos,Nordeste,5.0,250.0,1250.0,6,Q2,2024,Médio Valor
1470,2024-12-26,Cliente_026,Smartphone,Celulares,Nordeste,10.0,2200.0,22000.0,12,Q4,2024,Alto Valor
1472,2024-10-03,Cliente_015,Tablet,Celulares,Sul,3.0,1800.0,5400.0,10,Q4,2024,Alto Valor
1473,2024-08-29,Cliente_029,Notebook,Computadores,Sul,2.0,3500.0,7000.0,8,Q3,2024,Alto Valor
1474,2024-01-28,Cliente_003,Monitor,Computadores,Centro-Oeste,7.0,1200.0,8400.0,1,Q1,2024,Alto Valor
1475,2024-12-26,Cliente_020,Smartphone,Celulares,Norte,8.0,2200.0,17600.0,12,Q4,2024,Alto Valor
1476,2024-07-01,Cliente_010,Teclado,Periféricos,Nordeste,4.0,250.0,1000.0,7,Q3,2024,Médio Valor
1477,2024-12-09,Cliente_026,Mouse,Periféricos,Norte,2.0,120.0,240.0,12,Q4,2024,Baixo Valor
1478,2024-10-17,Cliente_005,Monitor,Computadores,Sul,8.0,1200.0,9600.0,10,Q4,2024,Alto Valor
1479,2024-08-21,Cliente_010,Notebook,Computadores,Centro-Oeste,8.0,3500.0,28000.0,8,Q3,2024,Alto Valor
1480,2024-04-24,Cliente_005,Smartphone,Celulares,Norte,5.0,2200.0,11000.0,4,Q2,2024,Alto Valor
1481,2024-07-19,Cliente_006,Tablet,Celulares,Nordeste,6.0,1800.0,10800.0,7,Q3,2024,Alto Valor
1482,2024-09-06,Cliente_001,Monitor,Computadores,Sul,8.0,1200.0,9600.0,9,Q3,2024,Alto Valor
1483,2024-06-28,Cliente_016,Notebook,Computadores,Centro-Oeste,3.0,3500.0,10500.0,6,Q2,2024,Alto Valor
1484,2024-06-27,Cliente_020,Tablet,Celulares,Norte,3.0,1800.0,5400.0,6,Q2,2024,Alto Valor
1485,2024-02-22,Cliente_013,Teclado,Periféricos,Sul,6.0,250.0,1500.0,2,Q1,2024,Médio Valor
1486,2024-11-28,Cliente_003,Teclado,Periféricos,Nordeste,9.0,250.0,2250.0,11,Q4,2024,Médio Valor
1487,2024-07-24,Cliente_019,Monitor,Computadores,Centro-Oeste,4.0,1200.0,4800.0,7,Q3,2024,Médio Valor
1488,2024-05-04,Cliente_018,Teclado,Periféricos,Sudeste,8.0,250.0,2000.0,5,Q2,2024,Médio Valor
1489,2024-02-03,Cliente_011,Monitor,Computadores,Sudeste,10.0,1200.0,12000.0,2,Q1,2024,Alto Valor
1490,2024-08-10,Cliente_019,Monitor,Computadores,Nordeste,9.0,1200.0,10800.0,8,Q3,2024,Alto Valor
